Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Cobertura_Pond,Descoberta_Turno,Churn_Politica,Delta_Q,Margem_Decisao,Estados_Maduros,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,36.00,360,640,21890,0.3993,1.37,-1.000000,-1.000,-1.0000,3.1,12,-612,0,0.78,2.46,29.6,0,7710,79
2000,33.70,337,663,40330,0.3986,2.74,0.628815,33.861,0.0582,5.6,49,-676,0,0.75,2.45,29.3,0,14202,155
3000,34.50,345,655,57582,0.3979,4.35,0.568416,26.254,0.0200,7.4,118,-656,0,0.75,2.41,30.3,0,20282,233
4000,33.00,330,670,73716,0.3972,5.54,0.542246,41.922,0.0154,6.7,193,-686,0,0.78,2.45,29.7,0,25972,311
5000,34.40,344,656,89247,0.3965,6.82,0.501826,26.776,0.0213,7.3,281,-657,0,0.77,2.37,30.9,0,31440,391
6000,35.80,358,642,103629,0.3959,8.04,0.476778,31.408,0.0190,8.1,390,-615,0,0.74,2.46,30.1,0,36501,469
7000,35.30,353,647,117329,0.3952,9.02,0.469307,25.921,0.0164,8.0,502,-642,0,0.80,2.50,29.2,0,41320,546
8000,35.60,356,644,130939,0.3945,10.02,0.443380,23.599,0.0134,8.1,624,-636,0,0.75,2.48,30.7,0,46110,627
9000,35.80,358,642,144049,0.3938,10.79,0.430825,23.201,0.0161,8.9,730,-620,0,0.74,2.49,30.4,0,50722,707
10000,34.30,343,657,156519,0.3931,11.66,0.408544,18.587,0.0163,9.8,861,-657,0,0.75,2.41,30.5,0,55111,788
11000,40.60,406,594,168120,0.3924,12.51,0.402059,19.531,0.0160,11.0,999,-492,0,0.75,2.49,28.8,0,59728,76
12000,41.70,417,583,179585,0.3917,13.24,0.387724,19.384,0.0179,11.6,1126,-454,0,0.76,2.52,29.5,0,64294,153
13000,43.60,436,564,190976,0.3910,14.14,0.375755,16.816,0.0164,12.4,1306,-397,0,0.77,2.51,30.3,0,68832,232
14000,40.10,401,599,201699,0.3903,14.92,0.362435,15.781,0.0160,13.0,1460,-496,0,0.76,2.48,29.6,0,73102,311
15000,39.90,399,601,211974,0.3896,15.54,0.353725,14.732,0.0150,13.6,1597,-503,0,0.76,2.43,29.0,0,77193,389
16000,40.50,405,595,222437,0.3890,16.25,0.354618,11.865,0.0142,14.3,1769,-497,0,0.76,2.50,29.5,0,81352,468
17000,39.80,398,602,232425,0.3883,16.84,0.343999,14.298,0.0159,14.8,1920,-507,0,0.75,2.50,29.0,0,85322,546
18000,43.10,431,569,242126,0.3876,17.53,0.324600,12.745,0.0141,15.2,2101,-410,0,0.79,2.50,29.8,0,89179,625
19000,40.70,407,593,251505,0.3869,18.10,0.320070,12.364,0.0144,16.5,2266,-481,0,0.75,2.45,29.3,0,92902,703
20000,40.80,408,592,260898,0.3862,18.70,0.317535,10.623,0.0154,17.3,2438,-468,0,0.80,2.42,29.6,0,96635,780
21000,40.50,405,595,270501,0.3855,19.11,0.324470,11.485,0.0157,18.2,2587,-482,0,0.76,2.48,29.5,0,100450,79
22000,43.50,435,565,279934,0.3848,19.62,0.313514,9.661,0.0157,19.2,2766,-411,0,0.75,2.52,30.1,0,104200,158
23000,41.10,411,589,289049,0.3841,20.13,0.308920,10.483,0.0158,20.3,2949,-466,0,0.76,2.48,29.4,0,107824,237
24000,38.50,385,615,297832,0.3834,20.71,0.296904,8.481,0.0167,20.5,3153,-542,0,0.78,2.44,29.6,0,111316,317
25000,40.20,402,598,306619,0.3827,21.21,0.295203,7.702,0.0138,21.2,3351,-499,0,0.80,2.46,29.7,0,114810,397
26000,40.70,407,593,315576,0.3821,21.64,0.295416,9.573,0.0159,21.7,3521,-478,0,0.76,2.48,30.3,0,118374,479
27000,42.10,421,579,324090,0.3814,22.23,0.274592,9.707,0.0155,22.2,3750,-441,0,0.75,2.47,31.0,0,121763,562
28000,39.50,395,605,332340,0.3807,22.70,0.287256,8.082,0.0168,23.3,3941,-513,0,0.76,2.49,28.7,0,125042,641
29000,40.80,408,592,340668,0.3800,23.17,0.280480,7.799,0.0139,23.7,4153,-482,0,0.76,2.43,29.7,0,128353,720
30000,41.70,417,583,348718,0.3793,23.59,0.274716,7.565,0.0141,24.3,4344,-457,0,0.76,2.48,29.3,0,131553,800
31000,40.60,406,594,356606,0.3786,24.06,0.265777,7.645,0.0169,25.1,4565,-480,0,0.78,2.57,29.6,0,134685,80
32000,37.30,373,627,364513,0.3779,24.44,0.263655,7.879,0.0146,25.8,4763,-557,0,0.75,2.48,30.0,0,137832,159
33000,41.00,410,590,372488,0.3772,24.88,0.262232,6.930,0.0143,26.1,4977,-468,0,0.77,2.52,30.4,0,141003,242
34000,39.30,393,607,380257,0.3765,25.27,0.262457,6.145,0.0151,26.8,5180,-510,0,0.80,2.45,29.6,0,144092,323
35000,45.10,451,549,387884,0.3758,25.62,0.254939,6.154,0.0147,27.2,5370,-360,0,0.78,2.63,29.9,0,147127,404
36000,40.50,405,595,395406,0.3752,25.98,0.253839,6.221,0.0157,27.4,5573,-471,0,0.84,2.59,29.6,0,150117,485
37000,41.20,412,588,402823,0.3745,26.35,0.249202,6.276,0.0137,28.0,5774,-471,0,0.76,2.63,29.7,0,153068,568
38000,41.50,415,585,410262,0.3738,26.66,0.249121,6.989,0.0154,28.3,5962,-453,0,0.76,2.55,29.8,0,156027,649
39000,38.70,387,613,417628,0.3731,27.03,0.247156,6.722,0.0147,28.8,6182,-524,0,0.82,2.52,29.8,0,158956,730
40000,41.40,414,586,424968,0.3724,27.44,0.243611,5.870,0.0134,29.4,6425,-457,0,0.76,2.48,30.1,0,161876,815
41000,44.10,441,559,432291,0.3717,27.84,0.237213,6.367,0.0151,29.6,6670,-393,0,0.76,2.52,30.8,0,164787,82
42000,40.90,409,591,439324,0.3710,28.27,0.229372,5.733,0.0143,29.9,6924,-469,0,0.76,2.53,30.6,0,167584,165
43000,43.50,435,565,446391,0.3703,28.62,0.236165,5.440,0.0150,30.5,7134,-409,0,0.79,2.58,29.9,0,170397,247
44000,44.50,445,555,453596,0.3696,28.97,0.230929,6.290,0.0142,30.9,7367,-379,0,0.76,2.53,31.2,0,173262,332
45000,42.70,427,573,460534,0.3689,29.34,0.224458,4.680,0.0148,31.4,7618,-430,0,0.79,2.54,30.9,0,176027,416
46000,42.30,423,577,466890,0.3683,29.68,0.217918,5.271,0.0132,31.8,7841,-429,0,0.77,2.61,29.1,0,178557,499
47000,45.00,450,550,473328,0.3676,30.06,0.212693,5.125,0.0161,32.6,8094,-366,0,0.75,2.58,30.2,0,181123,581
48000,43.30,433,567,480080,0.3669,30.36,0.224632,4.571,0.0149,32.9,8324,-402,0,0.76,2.61,30.0,0,183808,664
49000,47.70,477,523,486904,0.3662,30.70,0.221013,4.953,0.0155,33.2,8568,-301,0,0.76,2.60,30.8,0,186518,748
50000,47.60,476,524,493301,0.3655,31.08,0.203713,5.096,0.0145,33.7,8809,-292,0,0.81,2.65,30.6,0,189062,833
51000,39.10,391,609,499722,0.3648,31.39,0.215730,5.987,0.0174,34.0,9044,-519,0,0.77,2.63,29.7,0,191618,80
52000,42.10,421,579,506072,0.3641,31.68,0.208559,4.560,0.0155,34.8,9264,-437,0,0.78,2.60,30.3,0,194145,161
53000,38.20,382,618,512351,0.3634,31.93,0.213622,4.252,0.0136,35.1,9466,-534,0,0.76,2.59,29.4,0,196642,242
54000,36.80,368,632,518692,0.3627,32.25,0.208079,4.916,0.0134,35.5,9713,-579,0,0.75,2.63,30.4,0,199163,324
55000,37.40,374,626,524835,0.3620,32.56,0.203998,4.376,0.0137,36.0,9958,-552,0,0.75,2.58,30.1,0,201607,406
56000,38.70,387,613,531186,0.3614,32.85,0.207841,3.609,0.0131,36.2,10216,-525,0,0.77,2.65,30.5,0,204134,491
57000,41.60,416,584,537294,0.3607,33.14,0.203221,4.118,0.0140,36.3,10454,-447,0,0.75,2.67,30.0,0,206565,574
58000,40.90,409,591,543531,0.3600,33.42,0.208721,3.666,0.0137,36.7,10706,-472,0,0.76,2.63,29.8,0,209048,656
59000,40.40,404,596,549607,0.3593,33.70,0.196953,4.292,0.0136,37.1,10941,-490,0,0.81,2.57,30.8,0,211466,740
60000,41.70,417,583,555646,0.3586,34.02,0.192632,3.930,0.0128,37.2,11209,-443,0,0.73,2.65,31.3,1,213867,826
61000,45.40,454,546,561472,0.3579,34.27,0.193240,3.731,0.0143,37.8,11432,-346,0,0.78,2.55,30.1,0,216187,81
62000,43.90,439,561,567371,0.3572,34.51,0.199250,3.743,0.0136,38.6,11669,-390,0,0.78,2.60,29.6,0,218535,163
63000,42.60,426,574,573008,0.3565,34.77,0.189282,4.320,0.0133,39.1,11905,-418,0,0.77,2.59,29.7,0,220779,245
64000,44.70,447,553,578828,0.3558,35.00,0.191744,3.704,0.0138,39.7,12127,-362,0,0.76,2.58,30.3,0,223095,329
65000,43.00,430,570,584671,0.3551,35.24,0.194514,3.337,0.0139,40.2,12360,-410,0,0.76,2.59,30.0,0,225417,413
66000,44.80,448,552,590327,0.3545,35.47,0.186852,3.555,0.0138,40.9,12581,-374,0,0.76,2.56,30.2,0,227668,496
67000,47.30,473,527,595879,0.3538,35.73,0.183586,3.205,0.0148,41.9,12831,-296,0,1.11,2.58,30.2,0,229881,617
68000,44.80,448,552,601433,0.3531,36.00,0.182980,2.921,0.0156,42.4,13097,-364,0,0.99,2.62,30.3,0,232094,728
69000,44.40,444,556,607118,0.3524,36.22,0.184046,3.398,0.0131,42.8,13328,-379,0,0.77,2.64,30.9,0,234358,814
70000,43.90,439,561,612510,0.3517,36.47,0.177731,2.915,0.0134,43.1,13576,-380,0,0.77,2.62,30.3,0,236502,898
71000,43.40,434,566,617997,0.3510,36.72,0.179413,3.674,0.0186,44.1,13820,-398,0,0.77,2.73,30.5,0,238686,83
72000,40.60,406,594,623335,0.3503,36.93,0.181226,3.461,0.0128,44.3,14049,-466,0,0.77,2.65,29.4,0,240813,166
73000,38.30,383,617,628731,0.3496,37.14,0.178074,3.473,0.0123,44.3,14277,-536,0,0.78,2.67,30.3,0,242961,249
74000,42.80,428,572,634371,0.3489,37.32,0.189306,3.415,0.0127,45.0,14492,-408,0,0.77,2.71,29.8,0,245206,333
75000,44.30,443,557,639930,0.3482,37.53,0.180640,3.333,0.0147,45.6,14727,-384,0,0.77,2.59,30.7,0,247418,419
76000,39.90,399,601,645373,0.3476,37.73,0.178085,2.626,0.0142,46.2,14958,-484,0,0.76,2.63,30.5,0,249583,503
77000,43.50,435,565,650679,0.3469,37.95,0.169429,3.015,0.0133,46.8,15204,-392,0,0.79,2.64,31.3,0,251698,590
78000,41.40,414,586,655897,0.3462,38.17,0.172325,2.364,0.0127,46.6,15456,-442,0,0.76,2.62,30.2,0,253773,676
79000,43.90,439,561,661257,0.3455,38.39,0.177202,3.016,0.0124,46.9,15717,-381,0,0.75,2.68,30.2,0,255911,760
80000,43.00,430,570,666694,0.3448,38.58,0.177107,2.813,0.0140,47.3,15949,-411,0,0.76,2.60,30.7,0,258075,847
81000,47.60,476,524,672016,0.3441,38.78,0.172205,3.505,0.0162,47.9,16199,-284,0,0.75,2.67,30.9,0,260193,82
82000,47.50,475,525,677186,0.3434,38.99,0.166211,2.362,0.0132,48.2,16436,-295,0,0.77,2.65,31.1,0,262249,167
83000,46.50,465,535,682175,0.3427,39.21,0.162885,2.995,0.0126,48.5,16686,-322,0,0.75,2.62,30.6,0,264235,251
84000,46.60,466,534,687219,0.3420,39.42,0.164139,2.278,0.0131,49.2,16930,-309,0,0.74,2.64,30.7,0,266245,336
85000,42.60,426,574,692339,0.3413,39.62,0.170077,2.283,0.0120,49.1,17183,-409,0,0.76,2.58,30.1,0,268279,421
86000,48.90,489,511,697109,0.3407,39.82,0.161356,2.537,0.0128,49.5,17428,-254,0,0.76,2.72,29.5,0,270177,503
87000,47.80,478,522,702094,0.3400,40.01,0.167885,2.326,0.0140,50.2,17674,-282,0,0.75,2.64,29.6,0,272163,586
88000,46.90,469,531,706852,0.3393,40.22,0.159659,2.194,0.0164,51.4,17932,-293,0,0.76,2.67,29.8,0,274061,671
89000,46.60,466,534,711651,0.3386,40.40,0.160905,2.122,0.0140,51.6,18166,-312,0,0.76,2.70,29.7,0,275978,755
90000,44.00,440,560,716429,0.3379,40.64,0.155899,2.011,0.0121,52.0,18473,-382,0,0.75,2.59,30.6,0,277881,841
91000,46.40,464,536,721364,0.3372,40.85,0.161984,2.987,0.0153,52.6,18741,-321,0,0.75,2.69,30.4,0,279843,83
92000,47.40,474,526,726242,0.3365,41.02,0.163155,2.294,0.0132,53.3,18977,-292,0,0.75,2.66,29.9,0,281785,165
93000,43.40,434,566,730953,0.3358,41.20,0.156569,1.933,0.0125,53.5,19210,-397,0,0.76,2.62,30.1,0,283665,249
94000,44.90,449,551,735843,0.3351,41.37,0.157992,2.334,0.0133,53.7,19459,-360,0,0.79,2.70,30.9,0,285614,334
95000,46.60,466,534,740598,0.3344,41.55,0.157581,2.113,0.0164,54.7,19700,-311,0,0.78,2.69,30.1,0,287507,417
96000,45.90,459,541,745242,0.3338,41.74,0.153262,2.351,0.0131,55.2,19956,-333,0,0.75,2.69,30.3,0,289355,501
97000,44.00,440,560,749806,0.3331,41.93,0.149414,2.171,0.0136,55.6,20208,-378,0,0.80,2.66,30.5,0,291172,584
98000,44.90,449,551,754595,0.3324,42.08,0.159092,2.081,0.0128,55.8,20437,-356,0,0.80,2.63,30.1,0,293080,669
99000,44.60,446,554,759230,0.3317,42.24,0.154567,1.838,0.0122,56.1,20661,-356,0,0.76,2.68,29.9,0,294927,755
100000,48.20,482,518,763792,0.3310,42.42,0.150770,2.228,0.0129,56.6,20912,-270,0,0.76,2.69,30.2,0,296741,840
101000,46.70,467,533,768356,0.3303,42.59,0.148254,2.211,0.0176,57.2,21157,-300,0,0.75,2.71,30.7,0,298563,83
102000,47.90,479,521,772654,0.3296,42.78,0.138569,1.898,0.0130,57.3,21405,-275,0,0.78,2.68,31.0,0,300278,168
103000,46.40,464,536,777155,0.3289,42.96,0.144731,2.132,0.0122,57.6,21673,-309,0,0.74,2.69,31.0,0,302072,254
104000,46.70,467,533,781516,0.3282,43.15,0.143596,1.894,0.0148,58.3,21949,-298,0,0.75,2.71,30.3,0,303807,339
105000,47.30,473,527,785882,0.3275,43.33,0.139900,1.827,0.0131,58.5,22207,-287,0,0.73,2.73,31.2,0,305546,425
106000,47.10,471,529,790123,0.3269,43.49,0.139268,1.822,0.0139,58.8,22444,-294,0,0.79,2.72,30.4,0,307234,510
107000,48.20,482,518,794411,0.3262,43.68,0.137295,1.733,0.0130,59.0,22715,-264,0,0.79,2.67,31.2,0,308943,597
108000,49.00,490,510,798823,0.3255,43.82,0.146146,1.748,0.0127,59.4,22946,-247,0,0.75,2.68,30.1,0,310701,681
109000,49.40,494,506,803155,0.3248,43.98,0.142285,1.670,0.0131,59.8,23181,-233,0,0.75,2.72,30.4,0,312426,766
110000,46.30,463,537,807281,0.3241,44.17,0.136383,1.892,0.0145,60.8,23465,-309,0,0.74,2.69,30.2,1,314069,851
111000,47.70,477,523,811441,0.3234,44.34,0.133103,2.192,0.0153,61.4,23718,-284,0,0.76,2.66,31.2,0,315729,85
112000,47.60,476,524,815603,0.3227,44.48,0.138993,1.880,0.0122,61.7,23945,-282,0,0.78,2.76,29.9,0,317388,170
113000,49.40,494,506,819550,0.3220,44.64,0.130329,1.828,0.0119,61.9,24184,-234,0,0.76,2.71,30.2,0,318959,254
114000,48.50,485,515,823645,0.3213,44.80,0.135830,1.787,0.0127,62.5,24438,-253,0,0.76,2.74,30.1,0,320589,340
115000,49.50,495,505,827804,0.3206,44.94,0.140478,2.024,0.0127,62.9,24674,-235,0,0.76,2.77,29.6,0,322242,425
116000,47.20,472,528,831972,0.3200,45.10,0.135171,1.997,0.0124,63.6,24928,-280,0,0.76,2.74,30.8,0,323907,513
117000,47.10,471,529,836091,0.3193,45.24,0.133595,1.710,0.0120,63.7,25168,-289,0,0.75,2.70,30.8,0,325552,598
118000,47.70,477,523,839617,0.3186,45.42,0.118665,1.637,0.0131,64.2,25431,-270,0,0.81,2.77,29.7,0,326958,683
119000,48.40,484,516,843725,0.3179,45.57,0.132572,1.499,0.0124,64.5,25681,-260,0,0.75,2.63,30.9,0,328591,772
120000,47.10,471,529,847724,0.3172,45.73,0.131693,1.640,0.0128,64.9,25937,-293,0,0.76,2.70,30.3,0,330182,858
121000,52.40,524,476,851461,0.3165,45.87,0.125761,1.661,0.0244,67.7,26159,-153,0,0.75,2.70,29.7,0,331671,82
122000,49.60,496,504,855438,0.3158,46.03,0.131297,1.414,0.0133,68.2,26419,-226,0,0.78,2.64,30.3,0,333256,167
123000,49.40,494,506,859017,0.3151,46.18,0.119427,2.308,0.0140,68.4,26652,-233,0,0.77,2.71,29.9,0,334688,252
124000,51.50,515,485,862845,0.3144,46.32,0.128061,1.812,0.0137,68.0,26883,-168,0,0.79,2.75,29.8,0,336215,336
125000,48.90,489,511,866442,0.3137,46.47,0.122007,1.440,0.0129,68.1,27120,-244,0,0.79,2.67,29.2,0,337648,420
126000,51.00,510,490,870134,0.3131,46.61,0.121917,1.586,0.0135,68.6,27350,-183,0,0.75,2.73,30.3,0,339116,507
127000,49.70,497,503,873958,0.3124,46.76,0.127547,1.600,0.0132,69.2,27589,-220,0,0.76,2.72,29.9,0,340638,591
128000,50.30,503,497,877975,0.3117,46.88,0.131082,1.440,0.0135,69.5,27814,-208,0,0.80,2.69,30.6,0,342237,678
129000,50.00,500,500,881705,0.3110,47.03,0.121447,1.807,0.0143,70.3,28071,-223,0,0.75,2.64,30.7,0,343721,768
130000,51.30,513,487,885177,0.3103,47.17,0.117088,1.362,0.0142,71.3,28326,-188,0,0.76,2.75,29.6,0,345107,851
131000,49.70,497,503,889102,0.3096,47.29,0.126287,1.931,0.0152,71.8,28555,-226,0,0.74,2.71,31.0,0,346675,83
132000,50.60,506,494,893010,0.3089,47.43,0.122274,1.303,0.0142,72.1,28782,-199,0,0.73,2.80,30.8,0,348233,169
133000,52.00,520,480,896678,0.3082,47.58,0.116227,1.317,0.0129,72.4,29031,-155,0,0.74,2.74,31.5,0,349693,257
134000,52.00,520,480,900403,0.3075,47.73,0.119303,1.421,0.0187,74.2,29300,-159,0,0.75,2.80,31.2,0,351180,343
135000,49.60,496,504,904354,0.3068,47.86,0.124042,1.310,0.0141,74.5,29545,-219,0,0.73,2.65,31.8,0,352756,430
136000,49.40,494,506,908210,0.3062,47.97,0.127623,1.230,0.0117,74.2,29760,-230,0,0.73,2.70,30.2,0,354292,515
137000,49.10,491,509,912039,0.3055,48.08,0.124748,1.276,0.0112,74.1,29988,-235,0,0.81,2.77,30.7,0,355815,602
138000,53.10,531,469,915680,0.3048,48.21,0.115488,1.429,0.0126,74.2,30229,-130,0,0.74,2.75,31.5,0,357264,691
139000,52.60,526,474,919402,0.3041,48.35,0.116236,1.296,0.0114,74.5,30486,-144,0,0.74,2.77,31.9,0,358748,779
140000,52.40,524,476,923155,0.3034,48.48,0.119063,1.549,0.0118,74.9,30746,-151,0,0.81,2.78,31.5,0,360245,869
141000,50.10,501,499,927038,0.3027,48.60,0.122697,1.656,0.0306,78.5,30994,-224,0,0.75,2.68,31.6,0,361793,86
142000,49.40,494,506,930622,0.3020,48.73,0.117474,1.417,0.0122,79.0,31242,-223,0,0.75,2.83,30.5,0,363220,171
143000,49.00,490,510,934195,0.3013,48.85,0.116627,1.418,0.0118,79.4,31469,-235,0,0.74,2.73,30.6,0,364646,257
144000,48.70,487,513,937988,0.3006,48.97,0.125938,1.231,0.0124,78.2,31718,-245,0,0.75,2.79,30.1,0,366157,343
145000,50.90,509,491,941627,0.2999,49.10,0.118790,1.581,0.0184,80.0,31985,-193,0,0.75,2.77,30.6,0,367608,430
146000,50.70,507,493,945115,0.2993,49.23,0.114695,0.990,0.0116,80.2,32232,-183,0,0.75,2.78,30.4,0,368998,517
147000,47.50,475,525,948655,0.2986,49.35,0.117277,1.176,0.0119,80.3,32481,-277,0,0.81,2.65,30.2,0,370412,604
148000,47.00,470,530,952276,0.2979,49.46,0.118566,1.263,0.0116,80.5,32704,-294,0,0.75,2.78,30.5,0,371852,690
149000,50.80,508,492,955655,0.2972,49.59,0.111765,1.141,0.0121,80.7,32942,-194,0,0.75,2.76,30.2,0,373199,777
150000,48.30,483,517,959046,0.2965,49.70,0.112170,1.166,0.0121,81.2,33185,-254,0,0.75,2.83,30.2,0,374551,862
151000,50.80,508,492,962252,0.2958,49.82,0.106981,1.528,0.0157,82.2,33412,-185,0,0.77,2.83,29.9,0,375830,84
152000,54.20,542,458,965668,0.2951,49.95,0.111267,1.286,0.0111,82.4,33693,-108,0,0.75,2.76,30.7,0,377194,171
153000,53.40,534,466,968821,0.2944,50.08,0.105763,1.112,0.0177,81.6,33936,-125,0,0.79,2.69,29.7,0,378451,256
154000,54.50,545,455,972169,0.2937,50.18,0.111001,1.123,0.0107,82.0,34162,-95,0,0.79,2.76,30.1,0,379786,343
155000,50.30,503,497,975428,0.2930,50.30,0.107864,1.132,0.0125,81.9,34406,-210,0,0.79,2.67,30.2,0,381083,429
156000,53.50,535,465,978619,0.2924,50.42,0.105592,1.025,0.0130,81.9,34640,-116,0,0.76,2.79,30.2,0,382356,517
157000,53.30,533,467,981853,0.2917,50.54,0.108838,0.845,0.0115,82.5,34893,-121,0,0.81,2.83,29.7,0,383644,604
158000,51.80,518,482,985010,0.2910,50.66,0.104804,1.173,0.0119,83.0,35137,-168,0,0.76,2.74,30.1,0,384902,692
159000,52.30,523,477,988489,0.2903,50.78,0.114062,0.946,0.0115,82.8,35408,-146,0,0.76,2.69,30.5,0,386290,782
160000,52.00,520,480,991789,0.2896,50.89,0.107206,1.366,0.0117,82.9,35640,-152,0,0.76,2.74,30.7,0,387606,870
161000,55.70,557,443,994978,0.2889,51.01,0.102084,1.481,0.0152,83.7,35898,-58,0,0.77,2.77,31.2,0,388878,86
162000,56.20,562,438,998214,0.2882,51.13,0.106018,0.875,0.0114,84.0,36146,-42,0,0.77,2.82,30.5,0,390167,172
163000,53.70,537,463,1001554,0.2875,51.24,0.106706,1.166,0.0107,84.3,36405,-107,0,0.75,2.73,31.3,0,391498,260
164000,53.40,534,466,1005085,0.2868,51.35,0.109177,1.228,0.0117,85.0,36668,-120,0,0.75,2.75,32.3,0,392906,351
165000,51.50,515,485,1008251,0.2861,51.46,0.102271,1.580,0.0124,85.8,36923,-168,0,0.75,2.67,30.9,0,394170,439
166000,53.80,538,462,1011419,0.2855,51.57,0.103590,1.004,0.0118,86.1,37168,-113,0,0.76,2.79,30.5,0,395435,527
167000,56.80,568,432,1014688,0.2848,51.68,0.105796,1.167,0.0113,86.5,37421,-32,0,0.80,2.76,30.9,0,396738,616
168000,53.70,537,463,1017983,0.2841,51.78,0.105188,0.995,0.0113,86.8,37646,-122,0,0.76,2.78,31.3,0,398051,706
169000,55.10,551,449,1021295,0.2834,51.88,0.106406,0.763,0.0117,87.0,37898,-79,0,0.76,2.78,31.1,0,399370,796
170000,55.10,551,449,1024474,0.2827,52.00,0.102015,1.040,0.0109,87.4,38178,-73,0,0.75,2.78,31.1,0,400638,884
171000,51.70,517,483,1027775,0.2820,52.11,0.105883,1.200,0.0156,88.0,38412,-162,0,0.75,2.81,31.1,0,401955,86
172000,52.20,522,478,1031018,0.2813,52.21,0.103488,1.007,0.0113,88.3,38659,-153,0,0.74,2.78,31.3,0,403246,174
173000,50.30,503,497,1034472,0.2806,52.32,0.109567,0.790,0.0116,88.4,38917,-203,0,0.74,2.79,31.5,0,404626,262
174000,47.90,479,521,1037603,0.2799,52.46,0.090646,0.875,0.0106,88.5,39184,-255,0,0.72,2.70,30.7,0,405875,353
175000,49.70,497,503,1040879,0.2792,52.55,0.106116,0.776,0.0120,88.4,39409,-222,0,0.80,2.81,30.8,0,407182,441
176000,53.50,535,465,1043964,0.2786,52.65,0.101357,0.745,0.0131,88.4,39629,-114,0,0.75,2.81,30.4,0,408412,529
177000,50.70,507,493,1047137,0.2779,52.75,0.106810,1.022,0.0117,88.8,39855,-189,0,0.75,2.84,29.7,0,409675,616
178000,52.70,527,473,1050444,0.2772,52.83,0.107534,0.665,0.0106,89.3,40072,-140,0,0.75,2.79,30.7,0,410994,702
179000,53.40,534,466,1053529,0.2765,52.94,0.098970,0.819,0.0119,89.8,40331,-118,0,0.75,2.74,31.1,0,412225,793
180000,54.30,543,457,1056741,0.2758,53.04,0.101248,0.908,0.0104,90.1,40571,-94,0,0.75,2.77,31.6,0,413506,885
181000,51.40,514,486,1059894,0.2751,53.14,0.102577,1.236,0.0153,90.5,40811,-173,0,0.74,2.75,30.7,0,414761,84
182000,51.00,510,490,1063011,0.2744,53.24,0.099416,0.885,0.0101,90.5,41050,-177,0,0.74,2.78,31.3,0,416006,172
183000,52.60,526,474,1066137,0.2737,53.33,0.101612,1.015,0.0125,90.2,41269,-143,0,0.74,2.75,30.7,0,417253,260
184000,52.80,528,472,1069096,0.2730,53.42,0.097666,0.592,0.0104,90.3,41505,-137,0,0.74,2.84,30.3,0,418434,346
185000,52.30,523,477,1071989,0.2723,53.52,0.093944,0.701,0.0107,90.5,41749,-146,0,0.78,2.81,30.8,0,419587,432
