Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Cobertura_Pond,Descoberta_Turno,Churn_Politica,Delta_Q,Margem_Decisao,Estados_Maduros,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
417000,65.00,650,350,1632507,0.1065,66.18,0.047076,0.474,0.0045,116.4,90976,207,0,0.42,2.98,29.6,0,643720,566
418000,63.20,632,368,1633809,0.1054,66.22,0.042162,0.434,0.0045,116.5,91173,155,0,0.42,2.99,30.8,0,644241,650
419000,63.50,635,365,1635181,0.1044,66.27,0.044771,0.508,0.0045,116.5,91385,159,0,0.42,2.85,30.6,0,644791,734
420000,65.10,651,349,1636461,0.1034,66.31,0.043828,0.368,0.0043,116.5,91574,205,0,0.42,2.94,29.2,0,645304,817
421000,65.20,652,348,1637937,0.1024,66.35,0.047739,0.592,0.0137,117.7,91764,202,0,0.43,2.96,30.9,0,645894,81
422000,64.20,642,358,1639341,0.1014,66.40,0.045571,0.205,0.0042,117.7,91981,182,0,0.42,2.92,30.8,0,646454,164
423000,64.10,641,359,1640701,0.1004,66.44,0.045561,0.158,0.0041,117.6,92168,171,0,0.42,2.95,29.8,0,646999,246
424000,63.50,635,365,1642284,0.0996,66.48,0.051193,0.416,0.0043,117.6,92390,160,0,0.42,2.90,30.9,0,647633,330
425000,61.30,613,387,1643686,0.0986,66.52,0.046938,0.225,0.0042,117.5,92575,107,0,0.42,2.94,29.8,0,648194,413
426000,63.30,633,367,1645178,0.0976,66.57,0.047019,0.453,0.0042,117.5,92796,154,0,0.41,2.94,31.7,0,648790,499
427000,61.00,610,390,1646683,0.0967,66.61,0.049773,0.288,0.0043,117.3,92999,87,0,0.42,2.86,30.2,0,649394,581
428000,65.10,651,349,1648087,0.0957,66.65,0.047045,0.378,0.0042,117.3,93186,211,0,0.42,3.01,29.8,0,649957,663
429000,66.20,662,338,1649586,0.0948,66.69,0.050027,0.437,0.0040,117.3,93382,227,0,0.48,2.93,29.9,0,650553,747
430000,63.90,639,361,1651088,0.0939,66.73,0.047702,0.396,0.0040,117.2,93567,161,0,0.41,2.85,31.4,1,651154,832
431000,58.60,586,414,1652683,0.0930,66.78,0.052510,0.787,0.0127,118.3,93796,32,0,0.43,2.88,30.1,0,651796,78
432000,60.80,608,392,1654177,0.0921,66.82,0.049067,0.263,0.0042,118.2,93990,86,0,0.44,2.92,30.4,0,652395,160
433000,63.60,636,364,1655558,0.0911,66.85,0.045948,0.178,0.0043,118.2,94169,172,0,0.42,2.99,30.0,0,652948,244
434000,58.00,580,420,1657138,0.0902,66.89,0.051382,0.331,0.0040,118.1,94345,16,0,0.41,2.92,30.7,0,653579,326
435000,59.50,595,405,1658620,0.0893,66.93,0.048904,0.147,0.0039,118.0,94539,53,0,0.45,2.84,30.3,0,654170,408
436000,61.50,615,385,1660119,0.0884,66.97,0.048430,0.215,0.0041,117.9,94730,109,0,0.47,2.89,30.9,0,654769,493
437000,58.40,584,416,1661673,0.0875,67.00,0.051307,0.384,0.0040,117.8,94905,33,0,0.42,2.92,30.2,0,655391,576
438000,58.80,588,412,1663151,0.0866,67.04,0.048361,0.644,0.0040,117.7,95132,29,0,0.41,2.90,30.5,0,655981,659
439000,64.40,644,356,1664796,0.0857,67.08,0.053063,0.315,0.0040,117.7,95321,172,0,0.42,2.91,30.5,0,656638,743
440000,62.70,627,373,1666313,0.0848,67.12,0.050604,0.305,0.0040,117.7,95529,139,0,0.42,3.01,29.9,0,657245,827
441000,51.10,511,489,1668018,0.0840,67.16,0.053062,1.213,0.0117,118.1,95722,-165,0,0.41,2.88,32.1,0,657931,82
442000,52.00,520,480,1669671,0.0832,67.19,0.052515,0.248,0.0041,118.0,95892,-138,0,0.43,2.82,31.4,0,658596,166
443000,51.80,518,482,1671504,0.0824,67.23,0.058583,0.435,0.0040,117.8,96084,-143,0,0.40,2.93,31.2,0,659328,250
444000,51.70,517,483,1673164,0.0816,67.27,0.054286,0.514,0.0040,117.7,96314,-145,0,0.41,2.91,30.5,0,659991,333
445000,49.20,492,508,1674876,0.0808,67.30,0.055415,0.333,0.0040,117.6,96500,-209,0,0.41,2.83,30.8,0,660675,418
446000,52.90,529,471,1676617,0.0800,67.33,0.056254,0.234,0.0040,117.5,96685,-119,0,0.40,2.87,30.9,0,661370,502
447000,54.90,549,451,1678236,0.0791,67.37,0.052441,0.399,0.0040,117.3,96882,-70,0,0.41,2.90,30.8,0,662017,586
448000,51.50,515,485,1680030,0.0784,67.41,0.055186,0.343,0.0037,117.2,97092,-160,0,0.41,2.92,32.5,0,662734,673
449000,51.40,514,486,1681616,0.0775,67.45,0.051090,0.663,0.0038,117.1,97318,-152,0,0.41,2.86,31.0,0,663367,756
450000,51.90,519,481,1683556,0.0768,67.48,0.058480,0.497,0.0037,117.0,97528,-148,0,0.47,2.84,33.1,1,664142,845
451000,59.80,598,402,1685215,0.0760,67.51,0.053090,1.353,0.0114,117.8,97718,57,0,0.43,2.86,31.2,0,664807,80
452000,55.80,558,442,1686892,0.0751,67.55,0.053426,0.248,0.0037,117.7,97928,-41,0,0.41,2.88,31.3,0,665476,164
453000,57.00,570,430,1688579,0.0743,67.59,0.054222,0.381,0.0039,117.6,98139,-16,0,0.41,2.95,31.1,0,666151,249
454000,54.50,545,455,1690315,0.0735,67.62,0.056463,0.529,0.0038,117.4,98338,-78,0,0.45,2.81,30.7,0,666844,334
455000,56.90,569,431,1691923,0.0727,67.65,0.051893,0.328,0.0037,117.4,98524,-17,0,0.41,2.81,30.9,0,667486,418
456000,60.30,603,397,1693576,0.0718,67.69,0.051988,0.390,0.0040,117.4,98740,72,0,0.41,2.97,31.8,0,668147,504
457000,57.60,576,424,1695203,0.0710,67.73,0.052027,0.298,0.0035,117.3,98960,8,0,0.41,2.91,31.2,0,668799,589
458000,57.10,571,429,1696806,0.0701,67.76,0.049922,0.425,0.0038,117.2,99154,-9,0,0.41,2.92,32.0,0,669442,675
459000,56.30,563,437,1698376,0.0692,67.80,0.049881,0.331,0.0036,117.1,99357,-28,0,0.41,2.84,31.4,0,670070,762
460000,57.20,572,428,1699942,0.0684,67.83,0.050683,0.398,0.0038,117.1,99532,-1,0,0.41,2.88,30.8,0,670696,848
461000,53.40,534,466,1701691,0.0676,67.87,0.054846,0.927,0.0116,117.8,99729,-110,0,0.41,2.90,31.9,0,671397,82
462000,55.70,557,443,1703361,0.0667,67.90,0.051994,0.474,0.0036,117.8,99939,-50,0,0.41,2.97,32.1,0,672065,167
463000,52.00,520,480,1705220,0.0660,67.94,0.056829,0.302,0.0039,117.7,100152,-142,0,0.43,2.90,32.7,1,672808,254
464000,56.40,564,436,1706760,0.0651,67.97,0.049151,0.223,0.0036,117.6,100339,-25,0,0.40,2.97,31.3,1,673423,338
465000,53.40,534,466,1708405,0.0643,68.01,0.049936,0.438,0.0039,117.5,100535,-92,0,0.45,2.90,32.9,1,674081,425
466000,52.70,527,473,1710234,0.0635,68.04,0.054506,0.367,0.0036,117.3,100766,-127,0,0.40,2.80,33.5,0,674813,516
467000,50.90,509,491,1712031,0.0627,68.08,0.056286,0.416,0.0036,117.2,100992,-171,0,0.40,2.90,31.9,0,675532,600
468000,53.70,537,463,1713662,0.0619,68.12,0.052811,0.425,0.0036,117.1,101208,-98,0,0.41,2.99,30.9,0,676185,686
469000,55.50,555,445,1715382,0.0611,68.15,0.054577,0.554,0.0035,117.1,101414,-52,0,0.41,2.94,31.5,0,676873,770
470000,57.40,574,426,1716950,0.0602,68.19,0.047955,0.510,0.0034,117.0,101625,-9,0,0.47,2.89,32.7,1,677499,858
471000,62.00,620,380,1718152,0.0591,68.23,0.038067,1.079,0.0128,118.1,101842,123,0,0.41,2.90,31.5,0,677978,82
472000,63.00,630,370,1719556,0.0581,68.27,0.045040,0.296,0.0036,118.1,102054,143,0,0.41,2.93,31.1,0,678538,166
473000,63.50,635,365,1720913,0.0571,68.30,0.044106,0.567,0.0035,118.0,102234,159,0,0.42,2.98,30.7,0,679080,251
474000,63.50,635,365,1722145,0.0559,68.34,0.039961,0.342,0.0035,118.0,102432,164,0,0.42,2.96,30.8,0,679573,334
475000,62.40,624,376,1723515,0.0549,68.37,0.045255,0.263,0.0032,118.0,102610,131,0,0.42,2.92,30.2,0,680120,417
476000,66.50,665,335,1724848,0.0539,68.42,0.042162,0.289,0.0033,117.9,102853,232,0,0.42,2.96,31.4,0,680652,505
477000,64.40,644,356,1726134,0.0528,68.45,0.043149,0.405,0.0033,117.9,103019,185,0,0.42,2.97,29.8,0,681170,587
478000,62.70,627,373,1727413,0.0518,68.48,0.041973,0.155,0.0032,117.9,103230,138,0,0.42,2.92,30.4,0,681681,670
479000,64.20,642,358,1728731,0.0507,68.52,0.041873,0.389,0.0032,117.8,103410,168,0,0.42,2.89,31.4,0,682210,756
480000,63.10,631,369,1730036,0.0500,68.55,0.041840,0.394,0.0032,117.8,103592,141,0,0.42,2.93,31.2,0,682730,843
481000,62.50,625,375,1731615,0.0500,68.58,0.049304,1.021,0.0133,119.2,103785,135,0,0.42,3.01,32.0,0,683361,83
482000,67.00,670,330,1733276,0.0500,68.61,0.051442,0.180,0.0033,119.2,103967,245,0,0.41,2.98,32.2,0,684025,170
483000,62.40,624,376,1734871,0.0500,68.65,0.049306,0.252,0.0036,119.1,104155,124,0,0.42,2.93,32.3,0,684664,256
484000,61.70,617,383,1736467,0.0500,68.68,0.051389,0.405,0.0035,119.0,104365,108,0,0.42,2.92,31.0,0,685303,342
485000,65.00,650,350,1738128,0.0500,68.71,0.052164,0.281,0.0034,118.9,104587,195,0,0.41,2.93,31.8,0,685967,428
486000,64.90,649,351,1739611,0.0500,68.75,0.047636,0.289,0.0034,118.8,104789,191,0,0.42,2.94,31.1,0,686561,516
487000,64.40,644,356,1741390,0.0500,68.78,0.055033,0.145,0.0032,118.8,104998,176,0,0.41,2.96,32.3,0,687273,604
488000,64.30,643,357,1743049,0.0500,68.81,0.052334,0.235,0.0031,118.7,105201,179,0,0.42,2.91,31.7,0,687937,689
489000,64.20,642,358,1744731,0.0500,68.84,0.055059,0.187,0.0032,118.7,105382,175,0,0.42,2.96,30.5,0,688610,774
490000,62.30,623,377,1746517,0.0500,68.87,0.056270,0.281,0.0032,118.6,105587,128,0,0.42,2.93,31.7,0,689326,862
491000,54.50,545,455,1748138,0.0500,68.90,0.050634,0.750,0.0121,119.4,105783,-75,1,0.44,2.99,32.0,1,689975,82
492000,57.50,575,425,1749604,0.0500,68.94,0.045982,0.310,0.0035,119.3,105997,5,0,0.41,2.97,31.8,0,690564,169
493000,56.50,565,435,1751107,0.0500,68.97,0.046723,0.500,0.0033,119.2,106192,-28,0,0.41,2.91,32.1,0,691167,255
494000,56.20,562,438,1752743,0.0500,69.00,0.051377,0.233,0.0032,119.1,106381,-31,0,0.41,2.92,31.8,0,691820,342
495000,55.90,559,441,1754258,0.0500,69.03,0.046846,0.391,0.0035,119.1,106575,-40,0,0.41,2.88,32.3,0,692426,431
496000,58.30,583,417,1755677,0.0500,69.06,0.046881,0.440,0.0035,119.0,106746,23,0,0.42,3.02,30.2,0,692993,516
497000,55.20,552,448,1757261,0.0500,69.09,0.049150,0.178,0.0034,118.9,106955,-59,0,0.41,2.87,32.2,0,693628,604
498000,54.30,543,457,1758924,0.0500,69.12,0.050852,0.196,0.0033,118.8,107148,-82,0,0.41,2.90,32.7,0,694294,691
499000,57.90,579,421,1760519,0.0500,69.15,0.048831,0.224,0.0034,118.7,107335,4,0,0.47,2.85,32.6,0,694930,779
500000,53.60,536,464,1762284,0.0500,69.18,0.053813,0.384,0.0034,118.5,107532,-96,0,0.41,2.94,32.8,0,695636,869
