Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
8100,17.0,0.04996170339735633,-245.0
8200,20.0,0.04996170339735633,-200.0
8300,23.0,0.04996170339735633,-155.0
8400,27.0,0.04996170339735633,-95.0
8500,17.0,0.04996170339735633,-245.0
8600,25.0,0.04996170339735633,-125.0
8700,24.0,0.04996170339735633,-140.0
8800,24.0,0.04996170339735633,-140.0
8900,16.0,0.04996170339735633,-260.0
9000,24.0,0.04996170339735633,-140.0
9100,24.0,0.04996170339735633,-140.0
9200,23.0,0.04996170339735633,-155.0
9300,23.0,0.04996170339735633,-155.0
9400,18.0,0.04996170339735633,-230.0
9500,24.0,0.04996170339735633,-140.0
9600,21.0,0.04996170339735633,-185.0
9700,24.0,0.04996170339735633,-140.0
9800,19.0,0.04996170339735633,-215.0
9900,25.0,0.04996170339735633,-125.0
10000,22.0,0.04996170339735633,-170.0
10100,28.999999999999996,0.04996170339735633,-65.0
10200,25.0,0.04996170339735633,-125.0
10300,23.0,0.04996170339735633,-155.0
10400,24.0,0.04996170339735633,-140.0
10500,21.0,0.04996170339735633,-185.0
10600,18.0,0.04996170339735633,-230.0
10700,24.0,0.04996170339735633,-140.0
10800,17.0,0.04996170339735633,-245.0
10900,19.0,0.04996170339735633,-215.0
11000,14.000000000000002,0.04996170339735633,-290.0
11100,19.0,0.04996170339735633,-215.0
11200,23.0,0.04996170339735633,-155.0
11300,22.0,0.04996170339735633,-170.0
11400,14.000000000000002,0.04996170339735633,-290.0
11500,23.0,0.04996170339735633,-155.0
11600,25.0,0.04996170339735633,-125.0
11700,20.0,0.04996170339735633,-200.0
11800,32.0,0.04996170339735633,-20.0
11900,21.0,0.04996170339735633,-185.0
12000,26.0,0.04996170339735633,-110.0
12100,24.0,0.04996170339735633,-140.0
12200,24.0,0.04996170339735633,-140.0
12300,28.999999999999996,0.04996170339735633,-65.0
12400,21.0,0.04996170339735633,-185.0
12500,25.0,0.04996170339735633,-125.0
12600,16.0,0.04996170339735633,-260.0
12700,31.0,0.04996170339735633,-35.0
12800,21.0,0.04996170339735633,-185.0
12900,15.0,0.04996170339735633,-275.0
13000,18.0,0.04996170339735633,-230.0
13100,22.0,0.04996170339735633,-170.0
13200,26.0,0.04996170339735633,-110.0
13300,22.0,0.04996170339735633,-170.0
13400,16.0,0.04996170339735633,-260.0
13500,20.0,0.04996170339735633,-200.0
13600,22.0,0.04996170339735633,-170.0
13700,21.0,0.04996170339735633,-185.0
13800,23.0,0.04996170339735633,-155.0
13900,20.0,0.04996170339735633,-200.0
14000,28.999999999999996,0.04996170339735633,-65.0
14100,25.0,0.04996170339735633,-125.0
14200,24.0,0.04996170339735633,-140.0
14300,20.0,0.04996170339735633,-200.0
14400,18.0,0.04996170339735633,-230.0
14500,19.0,0.04996170339735633,-215.0
14600,23.0,0.04996170339735633,-155.0
14700,19.0,0.04996170339735633,-215.0
14800,24.0,0.04996170339735633,-140.0
14900,23.0,0.04996170339735633,-155.0
15000,19.0,0.04996170339735633,-215.0
15100,21.0,0.04996170339735633,-185.0
15200,16.0,0.04996170339735633,-260.0
15300,19.0,0.04996170339735633,-215.0
15400,22.0,0.04996170339735633,-170.0
15500,23.0,0.04996170339735633,-155.0
15600,20.0,0.04996170339735633,-200.0
15700,26.0,0.04996170339735633,-110.0
15800,19.0,0.04996170339735633,-215.0
15900,23.0,0.04996170339735633,-155.0
16000,18.0,0.04996170339735633,-230.0
16100,15.0,0.04996170339735633,-275.0
16200,17.0,0.04996170339735633,-245.0
16300,16.0,0.04996170339735633,-260.0
16400,24.0,0.04996170339735633,-140.0
16500,19.0,0.04996170339735633,-215.0
16600,21.0,0.04996170339735633,-185.0
16700,25.0,0.04996170339735633,-125.0
16800,30.0,0.04996170339735633,-50.0
16900,20.0,0.04996170339735633,-200.0
17000,28.000000000000004,0.04996170339735633,-80.0
17100,17.0,0.04996170339735633,-245.0
17200,14.000000000000002,0.04996170339735633,-290.0
17300,23.0,0.04996170339735633,-155.0
17400,12.0,0.04996170339735633,-320.0
17500,17.0,0.04996170339735633,-245.0
17600,17.0,0.04996170339735633,-245.0
17700,21.0,0.04996170339735633,-185.0
17800,24.0,0.04996170339735633,-140.0
17900,17.0,0.04996170339735633,-245.0
